id,title,description,price,year,mileage,images,specs,created_at,updated_at,status,admin_token,videos,country_of_origin,engine_power
72d55a37-83d9-4c94-8d33-d99cd826cd2e,Vito 3 locuri,"Fara elemente revopsite
Carlig remorcare
Geamuri si oglinzi electrice
Model mediu",4500,2010,315000,"[""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239284651-1gu7umgnxe.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239287671-iwas6x1ln7.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239291893-oz89qpnzv5d.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239295422-4kemsl4rvo.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239298430-3ia0ivz2d52.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239301526-cvuyp9wy7of.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239304078-5qtkrberjvr.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239306377-bq4tm0hor4u.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239308884-kkmjr0h8dd.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239311205-6741sx4czmi.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239313769-9upkfuyh74.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239316597-7wtt16kgh0b.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239318866-ozxbe54a1i.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239321351-4wy1ggjfz9a.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239323808-pekt5sqrdsa.jpeg""]","{""engine"": ""2195"", ""payload"": ""1000"", ""fuelType"": ""Diesel"", ""cargoSpace"": ""L250/ l160/ H135"", ""engine_power"": ""110"", ""transmission"": ""Manual 6+1"", ""country_of_origin"": ""Olanda""}",2025-05-14 16:19:05.788839+00,2025-05-22 17:09:20.977446+00,available,nt12gcw,[],,
798eea66-db25-4a6a-8c7d-011a21441f3f,BMW X5 285 cp,"Carlig 3500kg
Vopsea originala
4x4
Perne pe spate
Interior full
",9000,2009,270000,"[""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747243292127-1rtm4gbtahz.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747243297322-7l2d5t3ug5p.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747243302323-0ilsx7t5psih.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747243307237-ih40bbn6zbi.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747243311384-4rq71mh652b.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747243316893-8dymragim6n.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747243323931-ln3mazmqs7.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747243331581-ih8invzlcu.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747243335808-avm634wi6du.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747243341219-72p0ewlum5l.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747243346415-mz7vit6vj6.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747243353379-l25dfgrlx08.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747243358364-okljqvu469a.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747243364619-sd0zpamwbz.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747243370705-mafgeyqkirh.jpeg""]","{""engine"": ""2995"", ""payload"": ""900"", ""fuelType"": ""Diesel"", ""cargoSpace"": ""2"", ""transmission"": ""Automat""}",2025-05-14 17:23:50.30941+00,2025-05-14 17:23:50.30941+00,available,nt12gcw,[],,
7a518ed3-66d3-46a5-9d3f-dc370dff61e3,Iveco daily punte dubla,"Km demonstrabili
Carlig 3500 kg
3 locuri
Fara erori batai defecte
Vopsea originala
Varianta medie l2h2 130cp",5000,2006,110000,"[""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747246528826-299f41s693s.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747246530166-ofa3vqpg3x.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747246530892-c9l0plhemt.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747246531509-l7vr5aks56.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747246532211-6xm5traxtq5.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747246532847-gwa7a3b7wop.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747246533542-f8tre88mjdh.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747246534471-egn9pzns1z7.jpeg""]","{""engine"": ""2800"", ""payload"": ""1400"", ""fuelType"": ""Diesel"", ""cargoSpace"": ""12"", ""transmission"": ""Manual 5+1""}",2025-05-14 18:15:47.488396+00,2025-05-14 18:15:47.488396+00,available,nt12gcw,[],,
7b634d02-b761-4f60-aa7a-fd6e01ff2ba0,"Vito 3.0 5 locuri ","Provenienta Olanda pe roti
Fara elemente revopsite
Carlig remorcare
Aer conditionat Climatronic
Pilot automat
Geamuri si oglinzi electrice
",7000,2008,350000,"[""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747213574139-z83kuqa59b9.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747213580145-rw848wa2ptc.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747213584999-zp884f4bytb.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747213587768-f6jzfptgza5.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747213593523-n324u58mjhi.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747213598452-3zf76w82pry.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747213603040-oezm9bmwcnn.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747213607260-ts1vaiazu4o.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747213611732-2v7xivprrc3.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747213617283-2g2fapbfwqf.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747213623108-wv9hb53rfc.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747213628037-ipp6wg0r4k.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747213632189-3u3bnqq6ydp.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747213636949-eiz781qwpmt.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747213640512-btfgqew64sj.jpeg""]","{""engine"": ""2995"", ""payload"": ""1000"", ""fuelType"": ""Diesel"", ""cargoSpace"": ""L170/ l165/ H135"", ""engine_power"": ""205"", ""transmission"": ""Automat"", ""country_of_origin"": ""Olanda""}",2025-05-14 09:08:21.997935+00,2025-05-22 17:16:48.770893+00,available,nt12gcw,[],,
826f0299-b61b-4430-ae8c-1bd5ff49e21e,Vito 3 locuri,"Provenienta olanda pe roti
Fara erori batai defecte
Vopsea originala
Aer conditionat
Geamuri si oglinzi electrice
Pilot automat
Camera mansalier",8000,2017,320000,"[""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747240036753-i52e5ef1muf.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747240040024-sm58nxpwx7c.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747240042607-cy5vaoqrzt.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747240045106-5bweqmnr6vu.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747240048729-msr2qwwh1f.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747240051976-nrag124boi.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747240054945-tetikw68whr.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747240058700-arjzaqulx4.jpeg""]","{""engine"": ""1600"", ""payload"": ""1200"", ""fuelType"": ""Diesel"", ""cargoSpace"": ""L250/ l165/ H135"", ""engine_power"": ""114"", ""transmission"": ""Manual 6+1"", ""country_of_origin"": ""Olanda""}",2025-05-14 16:31:27.143014+00,2025-05-22 17:07:09.596975+00,available,nt12gcw,[],,
8b714d28-9edf-4ee2-a67d-897f98ba8bad,"Vw transporter T5 ","Vopsea originala
Usa culisanta stanga dreapta
Model xxl maxim lung
Aer conditionat
Geamuri si oglinzi electrice
Carlig remorcare
Fara erori batai defecte",5300,2009,320000,"[""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239723933-p12wkvgz79m.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239726732-fgg0y3wp718.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239729531-3c2a0cc8ccp.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239732667-ixe4lclbl2.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239735282-08xk4038f0gc.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239737925-kzu0s0mr6k.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239741405-urmccpw9km.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239745313-hn27idzijlp.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239748147-domlksihuwc.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239751055-rq35qk60fw.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239754250-xas5s69cjti.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239756770-6f0u3yogomq.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239759239-xfx9gh2s6l.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239761335-g74u24ugszt.jpeg""]","{""engine"": ""2495"", ""payload"": ""1200"", ""fuelType"": ""Diesel"", ""cargoSpace"": ""L280/ l165/ H135"", ""engine_power"": ""136"", ""transmission"": ""Automat"", ""country_of_origin"": ""Olanda""}",2025-05-14 16:25:31.944252+00,2025-05-22 17:08:13.938547+00,available,nt12gcw,[],,
96b598e2-beeb-4410-87c6-78b0c7b6380c,Vito 6 locuri,"Provenienta olanda
Fara elemente revopsite
Geamuri si oglinzi electrice
Model scurt",4000,2008,250000,"[""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239032521-mwfzbgi1lmd.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239036627-6zr3x1ct4ra.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239040498-kwg973gz85h.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239044459-v1r5uk9qcd.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239047585-pnh8aj8plr9.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239051949-vdc8b8kbf0i.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239054721-k8u8i92t22e.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239058214-bdsmku4cd9.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239060820-1rcv8lz2tkv.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239064449-87ej4qtj5z2.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239068148-ifiq14m3m2i.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239071430-xvix77h43fi.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239074716-rlc9107bmgs.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747239078754-70hqypy6uzr.jpeg""]","{""engine"": ""2195"", ""payload"": ""1000"", ""fuelType"": ""Diesel"", ""cargoSpace"": ""L150/ l130/ H135"", ""engine_power"": ""110"", ""transmission"": ""Manual 6+1"", ""country_of_origin"": ""Olanda""}",2025-05-14 16:13:06.548129+00,2025-05-22 17:10:40.818565+00,available,nt12gcw,[],,
99294e0a-71d2-4c0a-86f2-6b0ffa9afcfd,"Primastar vivaro trafic ","Provenienta olanda pe roti
Geamuri si oglinzi electrice
Aer conditionat
6 locuri
Carlig remorcare
Jante aluminiu
Fara elemente revopsite
Varianta lunga xxl",4500,2005,360000,"[""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241546389-coiqtpf83gc.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241550425-hbmfpzz17w9.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241555264-pem9gbrgn29.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241562761-0d87gut9hz7i.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241565599-c4y0snviqv5.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241568329-cf8hmfia4pu.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241570816-k1w0u4at7tb.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241573758-s2kutvuem99.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241576650-4csprab0ax7.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241578788-plzkpdlfzsb.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241581294-ef450n5w4yc.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241584364-p7nm3tew12p.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241586769-amnach8hv8a.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241590193-wrqlkcfi5o.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241593370-ij6op7hvwc.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241596641-2ylp9p2nxwe.jpeg""]","{""engine"": ""1900"", ""payload"": ""1000"", ""fuelType"": ""Diesel"", ""cargoSpace"": ""L195/ l165/ H135"", ""engine_power"": ""115"", ""transmission"": ""Manual 6+1"", ""country_of_origin"": ""Olanda""}",2025-05-14 16:55:21.483749+00,2025-05-22 17:03:55.756079+00,available,nt12gcw,[],,
a43a6667-8cdf-4bb5-a68d-cc3384371c4d,VW Crafter 2.5 L1H1,"Provenienta Olanda pe roti
3 locuri in acte
Fara elemente revopsite
Aer conditionat climatronic
Geamuri si oglinzi electrice
Carlig remorcare",6000,2010,208000,"[""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747124251978-9i7e3nc8h8.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747124247798-k8ybhr133af.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747124254557-8czw6ul5oju.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747124243307-xfigc4wh3am.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747124257305-hkb1nj0mgmq.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747124260395-5knq24cyumv.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747124263533-mqqksjb2hye.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747124266286-4mcry6qtswy.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747124269165-uqzfywerj4.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747124271943-lk0idkz3ojd.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747124274307-8t0hgjaud82.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747124277785-frwlpg4n6zk.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747124280813-k0nifzqraa.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747124283716-rn6wf62aco.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747124286383-vnbw502q6zg.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747124289266-z3mgikpldzq.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747124292426-27tr2f1bzrx.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747124297247-rexyq990t6h.jpeg""]","{""engine"": ""2495"", ""payload"": ""900"", ""fuelType"": ""Diesel"", ""cargoSpace"": ""l 180 x H 165 x L 270"", ""engine_power"": ""136"", ""transmission"": ""Manual 6+1 "", ""country_of_origin"": ""Olanda""}",2025-05-13 07:39:07.738543+00,2025-05-22 17:19:17.907029+00,available,nt12gcw,[],,
b4adce56-bee5-4b82-8637-1d97b42f7a6c,Vw Transporter T5 caravelle 9 locuri,"Provenienta Olanda
Inmatriculat in 03.2025
105 cp
Maxim de lung xxl
Fara elemente revopsite
Carlig remorcare
Aer conditionat fata si spate pasageri individual",8300,2006,205000,"[""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747214549345-0oc2kbmq8r4.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747214554257-q0nuqbwnpo.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747214559670-g4eg0o70zd.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747214562440-ikd975cq55.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747214564935-xrnm8fzcgwi.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747214568085-jtrv188r21.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747214571624-zdhs7eaw2p.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747214575195-9b5brh4kl4a.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747214578326-itu8u66w21.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747214581227-fvv34adhgsw.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747214583616-0pfy7ldkwob.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747214586830-l5pu7mjbidc.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747214588962-h8re1ehbgea.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747214591355-tt0hldx76o.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747214593391-w29i03z2zu.jpeg""]","{""engine"": ""1895"", ""payload"": ""1000"", ""fuelType"": ""Diesel"", ""cargoSpace"": ""234"", ""transmission"": ""Manual 5+1""}",2025-05-14 09:35:17.707751+00,2025-05-14 09:35:17.707751+00,available,nt12gcw,[],,
bacb0799-96ec-4857-9819-d51968b8261c,Caddy euro5,"Vopsea originala
Fara erori batai defecte
Aer conditionat climatronic
Geamuri si oglinzi electrice",5000,2012,220000,"[""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747242862060-l5ff0t7zeum.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747242866795-hxm4in6d1qn.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747242871842-t2a79ly52dr.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747242876868-a7gtxftp35e.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747242880641-wgbg7b88jp.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747242885835-6bnhyvj8dwi.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747242891659-0blymkokpi18.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747242898523-ucjr8sjqo6g.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747242903732-fbqct0syfpl.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747242909583-pxvehaobpad.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747242914203-3ygbxknzzk5.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747242920658-bpx36tr2wnu.jpeg""]","{""engine"": ""1600"", ""payload"": ""900"", ""fuelType"": ""Diesel"", ""cargoSpace"": ""L175/ l150/ H123"", ""engine_power"": ""105"", ""transmission"": ""Manual 5+1"", ""country_of_origin"": ""Olanda""}",2025-05-14 17:16:27.778938+00,2025-05-22 16:59:34.543152+00,available,nt12gcw,[],,
bd50a5f9-78df-4981-873f-18ac169a5d5f,Vw transporter T5,"Provenienta olanda
Maxim de lung xxl
Carlig remorcare
115 cp
Aer conditionat climateonic
Geamuri si oglinzi electrice
Fara erori batai defecte
Navigatie mare",9000,2014,240000,"[""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241227963-jqxadgo102b.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241231578-tevl5znamv.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241238061-87emvu53bkp.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241241553-adkdcwubbrm.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241243983-gyhaenfpd9v.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241246153-n972m494zks.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241248555-xgqbvgujan.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241250834-l09rgzj2qlr.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241253173-0jrscikuho0r.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241255598-rjmeamfu98.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241257938-gm7ubhtlg8q.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241261029-oc6rbgjvamg.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241262846-ngzeu781n5.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241264827-ye119dzmrt7.jpeg"",""https://oyeslxindgbmargjjfox.supabase.co/storage/v1/object/public/car-images/1747241267069-sa85o9a6cvm.jpeg""]","{""engine"": ""2000"", ""payload"": ""1000"", ""fuelType"": ""Diesel"", ""cargoSpace"": ""L200/ l160/ H140"", ""engine_power"": ""115"", ""transmission"": ""Manual 5+1"", ""country_of_origin"": ""Olanda""}",2025-05-14 16:51:03.666419+00,2025-05-22 17:05:03.982566+00,available,nt12gcw,[],,
